date,close_spy,close_gspc,vix,rate_10y
2008-07-26,91.0155258178711,1257.760009765625,22.91,4.13
2008-07-27,91.0155258178711,1257.760009765625,22.91,4.13
2008-07-28,89.68094635009766,1234.3699951171875,24.23,4.06
2008-07-29,91.59583282470705,1263.199951171875,22.03,4.09
2008-07-30,93.22784423828124,1284.260009765625,21.21,4.07
2008-07-31,91.99475860595705,1267.3800048828125,22.94,3.99
2008-08-01,91.5087890625,1260.31005859375,22.57,3.97
2008-08-02,91.5087890625,1260.31005859375,22.57,3.97
2008-08-03,91.5087890625,1260.31005859375,22.57,3.97
2008-08-04,90.6601333618164,1249.010009765625,23.49,3.98
2008-08-05,93.10456085205078,1284.8800048828125,21.14,4.04
2008-08-06,93.51799774169922,1289.18994140625,20.23,4.06
2008-08-07,92.12532043457033,1266.0699462890625,21.15,3.92
2008-08-08,93.8371124267578,1296.3199462890625,20.66,3.94
2008-08-09,93.8371124267578,1296.3199462890625,20.66,3.94
2008-08-10,93.8371124267578,1296.3199462890625,20.66,3.94
2008-08-11,94.80908966064452,1305.3199462890625,20.12,3.99
2008-08-12,93.8226547241211,1289.5899658203125,21.17,3.91
2008-08-13,93.2568817138672,1285.8299560546875,21.55,3.94
2008-08-14,93.96047973632812,1292.9300537109375,20.34,3.89
2008-08-15,94.41741180419922,1298.199951171875,19.58,3.84
2008-08-16,94.41741180419922,1298.199951171875,19.58,3.84
2008-08-17,94.41741180419922,1298.199951171875,19.58,3.84
2008-08-18,93.12628936767578,1278.5999755859375,20.98,3.82
2008-08-19,92.11083221435548,1266.68994140625,21.28,3.83
2008-08-20,92.53875732421876,1274.5400390625,20.42,3.79
2008-08-21,92.69834899902344,1277.719970703125,19.82,3.84
2008-08-22,94.0402374267578,1292.199951171875,18.81,3.87
2008-08-23,94.0402374267578,1292.199951171875,18.81,3.87
2008-08-24,94.0402374267578,1292.199951171875,18.81,3.87
2008-08-25,92.13258361816406,1266.8399658203125,20.97,3.79
2008-08-26,92.40094757080078,1271.510009765625,20.49,3.79
2008-08-27,93.30039978027344,1281.6600341796875,19.76,3.77
2008-08-28,94.43192291259766,1300.6800537109375,19.43,3.79
2008-08-29,93.41643524169922,1282.8299560546875,20.65,3.83
2008-08-30,93.41643524169922,1282.8299560546875,20.65,3.83
2008-08-31,93.41643524169922,1282.8299560546875,20.65,3.83
2008-09-01,93.41643524169922,1282.8299560546875,20.65,3.83
2008-09-02,92.83616638183594,1277.5799560546875,21.99,3.74
2008-09-03,92.75636291503906,1274.97998046875,21.43,3.71
2008-09-04,89.96381378173828,1236.8299560546875,24.03,3.64
2008-09-05,90.24669647216795,1242.31005859375,23.06,3.66
2008-09-06,90.24669647216795,1242.31005859375,23.06,3.66
2008-09-07,90.24669647216795,1242.31005859375,23.06,3.66
2008-09-08,92.11083221435548,1267.7900390625,22.64,3.66
2008-09-09,89.37630462646484,1224.510009765625,25.47,3.62
2008-09-10,89.73897552490234,1232.0400390625,24.52,3.65
2008-09-11,91.0373077392578,1249.050048828125,24.39,3.64
2008-09-12,91.45801544189452,1251.699951171875,25.66,3.74
2008-09-13,91.45801544189452,1251.699951171875,25.66,3.74
2008-09-14,91.45801544189452,1251.699951171875,25.66,3.74
2008-09-15,87.1059799194336,1192.699951171875,31.7,3.47
2008-09-16,88.56391906738281,1213.5999755859375,30.3,3.48
2008-09-17,84.58179473876953,1156.3900146484375,36.22,3.41
2008-09-18,87.09146118164062,1206.510009765625,33.1,3.54
2008-09-19,90.55021667480467,1255.0799560546875,32.07,3.78
2008-09-20,90.55021667480467,1255.0799560546875,32.07,3.78
2008-09-21,90.55021667480467,1255.0799560546875,32.07,3.78
2008-09-22,88.50022888183594,1207.0899658203125,33.85,3.83
2008-09-23,86.4867172241211,1188.219970703125,35.72,3.85
2008-09-24,86.763916015625,1185.8699951171875,35.19,3.8
2008-09-25,88.12088775634766,1209.1800537109375,32.82,3.88
2008-09-26,88.16460418701172,1213.27001953125,34.74,3.85
2008-09-27,88.16460418701172,1213.27001953125,34.74,3.85
2008-09-28,88.16460418701172,1213.27001953125,34.74,3.85
2008-09-29,81.25591278076172,1106.4200439453125,46.72,3.61
2008-09-30,84.61906433105469,1166.3599853515625,39.39,3.85
2008-10-01,84.67012786865234,1161.06005859375,39.81,3.77
2008-10-02,81.59878540039062,1114.280029296875,45.26,3.66
2008-10-03,80.4971694946289,1099.22998046875,45.14,3.63
2008-10-04,80.4971694946289,1099.22998046875,45.14,3.63
2008-10-05,80.4971694946289,1099.22998046875,45.14,3.63
2008-10-06,76.39716339111328,1056.8900146484375,52.05,3.48
2008-10-07,72.97566223144531,996.22998046875,53.68,3.5
2008-10-08,71.13721466064453,984.9400024414062,57.53,3.72
2008-10-09,66.16905212402344,909.9199829101562,63.92,3.84
2008-10-10,64.56407165527344,899.219970703125,69.95,3.89
2008-10-11,64.56407165527344,899.219970703125,69.95,3.89
2008-10-12,64.56407165527344,899.219970703125,69.95,3.89
2008-10-13,73.93866729736328,1003.3499755859376,54.99,3.89
2008-10-14,72.8443374633789,998.010009765625,55.13,4.08
2008-10-15,65.67298126220703,907.8400268554688,69.25,4.04
2008-10-16,68.40872955322266,946.4299926757812,67.61,3.99
2008-10-17,68.00020599365234,940.5499877929688,70.33,3.98
2008-10-18,68.00020599365234,940.5499877929688,70.33,3.98
2008-10-19,68.00020599365234,940.5499877929688,70.33,3.98
2008-10-20,72.0855941772461,985.4000244140624,52.97,3.91
2008-10-21,69.9334716796875,955.0499877929688,53.11,3.76
2008-10-22,66.1252670288086,896.780029296875,69.65,3.65
2008-10-23,66.89131164550781,908.1099853515624,67.8,3.63
2008-10-24,63.49896240234375,876.77001953125,79.13,3.76
2008-10-25,63.49896240234375,876.77001953125,79.13,3.76
2008-10-26,63.49896240234375,876.77001953125,79.13,3.76
2008-10-27,61.24467468261719,848.9199829101562,80.06,3.79
2008-10-28,68.40143585205078,940.510009765625,66.96,3.89
2008-10-29,67.90536499023438,930.0900268554688,69.96,3.93
2008-10-30,70.2544937133789,954.0900268554688,62.9,4.0
2008-10-31,70.64114379882812,968.75,59.89,4.01
2008-11-01,70.64114379882812,968.75,59.89,4.01
2008-11-02,70.64114379882812,968.75,59.89,4.01
2008-11-03,70.84540557861328,966.2999877929688,53.68,3.96
2008-11-04,73.25286102294922,1005.75,47.73,3.81
2008-11-05,70.17422485351562,952.77001953125,54.56,3.73
2008-11-06,66.2857666015625,904.8800048828124,63.68,3.75
2008-11-07,68.47439575195312,930.989990234375,56.1,3.83
2008-11-08,68.47439575195312,930.989990234375,56.1,3.83
2008-11-09,68.47439575195312,930.989990234375,56.1,3.83
2008-11-10,67.57707977294922,919.2100219726562,59.98,3.82
2008-11-11,65.4905776977539,898.9500122070312,61.44,3.82
2008-11-12,62.60893630981445,852.2999877929688,66.46,3.75
2008-11-13,66.5119400024414,911.2899780273438,59.83,3.84
2008-11-14,63.192535400390625,873.2899780273438,66.31,3.72
2008-11-15,63.192535400390625,873.2899780273438,66.31,3.72
2008-11-16,63.192535400390625,873.2899780273438,66.31,3.72
2008-11-17,62.35359573364258,850.75,69.15,3.68
2008-11-18,63.528133392333984,859.1199951171875,67.64,3.53
2008-11-19,59.45731735229492,806.5800170898438,74.26,3.38
2008-11-20,55.04362106323242,752.4400024414062,80.86,3.1
2008-11-21,58.0128173828125,800.030029296875,72.67,3.2
2008-11-22,58.0128173828125,800.030029296875,72.67,3.2
2008-11-23,58.0128173828125,800.030029296875,72.67,3.2
2008-11-24,62.0325813293457,851.8099975585938,64.7,3.35
2008-11-25,62.4921875,857.3900146484375,60.9,3.11
2008-11-26,64.9069595336914,887.6799926757812,54.92,2.99
2008-11-27,64.9069595336914,887.6799926757812,54.92,2.99
2008-11-28,65.72402954101562,896.239990234375,55.84,2.93
2008-11-29,65.72402954101562,896.239990234375,55.84,2.93
2008-11-30,65.72402954101562,896.239990234375,55.84,2.93
2008-12-01,59.902320861816406,816.2100219726562,68.51,2.72
2008-12-02,62.20767593383789,848.8099975585938,62.98,2.68
2008-12-03,63.70320892333984,870.739990234375,60.72,2.67
2008-12-04,62.22955322265625,845.219970703125,63.64,2.55
2008-12-05,64.14823913574219,876.0700073242188,59.93,2.67
2008-12-06,64.14823913574219,876.0700073242188,59.93,2.67
2008-12-07,64.14823913574219,876.0700073242188,59.93,2.67
2008-12-08,66.38795471191406,909.7000122070312,58.49,2.77
2008-12-09,65.29358673095703,888.6699829101562,58.91,2.67
2008-12-10,65.73863220214844,899.239990234375,55.73,2.69
2008-12-11,64.1555404663086,873.5900268554688,55.78,2.64
2008-12-12,64.92154693603516,879.72998046875,54.28,2.6
2008-12-13,64.92154693603516,879.72998046875,54.28,2.6
2008-12-14,64.92154693603516,879.72998046875,54.28,2.6
2008-12-15,64.0169448852539,868.5700073242188,56.76,2.53
2008-12-16,67.02991485595703,913.1799926757812,52.37,2.37
2008-12-17,66.38059997558594,904.4199829101562,49.84,2.2
2008-12-18,65.14037322998047,885.280029296875,47.34,2.08
2008-12-19,64.8602066040039,887.8800048828125,44.93,2.13
2008-12-20,64.8602066040039,887.8800048828125,44.93,2.13
2008-12-21,64.8602066040039,887.8800048828125,44.93,2.13
2008-12-22,64.02913665771484,871.6300048828125,44.56,2.16
2008-12-23,63.36720275878906,863.1599731445312,45.02,2.18
2008-12-24,63.73495864868164,868.1500244140625,44.21,2.2
2008-12-25,63.73495864868164,868.1500244140625,44.21,2.2
2008-12-26,64.10266876220703,872.7999877929688,43.38,2.16
2008-12-27,64.10266876220703,872.7999877929688,43.38,2.16
2008-12-28,64.10266876220703,872.7999877929688,43.38,2.16
2008-12-29,63.9188232421875,869.4199829101562,43.9,2.13
2008-12-30,65.43383026123047,890.6400146484375,41.63,2.11
2008-12-31,66.36787414550781,903.25,40.0,2.25
2009-01-01,66.36787414550781,903.25,40.0,2.25
2009-01-02,68.36835479736328,931.7999877929688,39.19,2.46
2009-01-03,68.36835479736328,931.7999877929688,39.19,2.46
2009-01-04,68.36835479736328,931.7999877929688,39.19,2.46
2009-01-05,68.2874526977539,927.4500122070312,39.08,2.49
2009-01-06,68.74342346191406,934.7000122070312,38.56,2.51
2009-01-07,66.68417358398438,906.6500244140624,43.39,2.52
2009-01-08,66.95624542236328,909.72998046875,42.56,2.47
2009-01-09,65.52210998535156,890.3499755859375,42.82,2.43
2009-01-10,65.52210998535156,890.3499755859375,42.82,2.43
2009-01-11,65.52210998535156,890.3499755859375,42.82,2.43
2009-01-12,63.94819641113281,870.260009765625,45.84,2.34
2009-01-13,64.06590270996094,871.7899780273438,43.27,2.33
2009-01-14,62.05074691772461,842.6199951171875,49.14,2.24
2009-01-15,62.07282638549805,843.739990234375,51.0,2.23
2009-01-16,62.5582275390625,850.1199951171875,46.11,2.36
2009-01-17,62.5582275390625,850.1199951171875,46.11,2.36
2009-01-18,62.5582275390625,850.1199951171875,46.11,2.36
2009-01-19,62.5582275390625,850.1199951171875,46.11,2.36
2009-01-20,59.255985260009766,805.219970703125,56.65,2.4
2009-01-21,61.815406799316406,840.239990234375,46.42,2.56
2009-01-22,60.8592643737793,827.5,47.29,2.62
2009-01-23,61.124080657958984,831.9500122070312,47.27,2.65
2009-01-24,61.124080657958984,831.9500122070312,47.27,2.65
2009-01-25,61.124080657958984,831.9500122070312,47.27,2.65
2009-01-26,61.54327774047851,836.5700073242188,45.69,2.7
2009-01-27,62.16841506958008,845.7100219726562,42.25,2.59
2009-01-28,64.2718276977539,874.0900268554688,39.66,2.71
2009-01-29,62.18313980102539,845.1400146484375,42.63,2.87
2009-01-30,60.91813659667969,825.8800048828125,44.84,2.87
2009-01-31,60.91813659667969,825.8800048828125,44.84,2.87
2009-02-01,60.91813659667969,825.8800048828125,44.84,2.87
2009-02-02,60.734283447265625,825.4400024414062,45.52,2.76
2009-02-03,61.58741760253906,838.510009765625,43.06,2.89
2009-02-04,61.28589630126953,832.22998046875,43.85,2.95
2009-02-05,62.197845458984375,845.8499755859375,43.73,2.95
2009-02-06,63.97030258178711,868.5999755859375,43.37,3.05
2009-02-07,63.97030258178711,868.5999755859375,43.37,3.05
2009-02-08,63.97030258178711,868.5999755859375,43.37,3.05
2009-02-09,64.05855560302734,869.8900146484375,43.64,3.07
2009-02-10,61.124080657958984,827.1599731445312,46.67,2.9
2009-02-11,61.48442077636719,833.739990234375,44.53,2.78
2009-02-12,61.52857971191406,835.1900024414062,41.25,2.75
2009-02-13,60.86664581298828,826.8400268554688,42.93,2.89
2009-02-14,60.86664581298828,826.8400268554688,42.93,2.89
2009-02-15,60.86664581298828,826.8400268554688,42.93,2.89
2009-02-16,60.86664581298828,826.8400268554688,42.93,2.89
2009-02-17,58.26313781738281,789.1699829101562,48.66,2.64
2009-02-18,58.123390197753906,788.4199829101562,48.46,2.74
2009-02-19,57.49824142456055,778.9400024414062,47.08,2.85
2009-02-20,56.939308166503906,770.0499877929688,49.3,2.78
2009-02-21,56.939308166503906,770.0499877929688,49.3,2.78
2009-02-22,56.939308166503906,770.0499877929688,49.3,2.78
2009-02-23,54.90209197998047,743.3300170898438,52.62,2.78
2009-02-24,56.98344039916992,773.1400146484375,45.49,2.8
2009-02-25,56.53478240966797,764.9000244140625,44.67,2.95
2009-02-26,55.61549758911133,752.8300170898438,44.66,2.98
2009-02-27,54.3725471496582,735.0900268554688,46.35,3.02
2009-02-28,54.3725471496582,735.0900268554688,46.35,3.02
2009-03-01,54.3725471496582,735.0900268554688,46.35,3.02
2009-03-02,51.923465728759766,700.8200073242188,52.65,2.91
2009-03-03,51.533660888671875,696.3300170898438,50.93,2.93
2009-03-04,52.75455093383789,712.8699951171875,47.56,3.01
2009-03-05,50.599647521972656,682.5499877929688,50.17,2.83
2009-03-06,50.687889099121094,683.3800048828125,49.33,2.83
2009-03-07,50.687889099121094,683.3800048828125,49.33,2.83
2009-03-08,50.687889099121094,683.3800048828125,49.33,2.83
2009-03-09,50.09217834472656,676.530029296875,49.68,2.89
2009-03-10,53.07814025878906,719.5999755859375,44.37,2.99
2009-03-11,53.423805236816406,721.3599853515625,43.61,2.95
2009-03-12,55.5272102355957,750.739990234375,41.18,2.89
2009-03-13,55.961143493652344,756.5499877929688,42.36,2.89
2009-03-14,55.961143493652344,756.5499877929688,42.36,2.89
2009-03-15,55.961143493652344,756.5499877929688,42.36,2.89
2009-03-16,55.79198455810547,753.8900146484375,43.74,2.97
2009-03-17,57.49824142456055,778.1199951171875,40.8,3.02
2009-03-18,58.78529739379883,794.3499755859375,40.06,2.51
2009-03-19,58.05721664428711,784.0399780273438,43.68,2.61
2009-03-20,56.8209342956543,768.5399780273438,45.89,2.65
2009-03-21,56.8209342956543,768.5399780273438,45.89,2.65
2009-03-22,56.8209342956543,768.5399780273438,45.89,2.65
2009-03-23,60.90234375,822.9199829101562,43.23,2.68
2009-03-24,59.70234680175781,806.1199951171875,42.93,2.68
2009-03-25,60.33195495605469,813.8800048828125,42.25,2.81
2009-03-26,61.561580657958984,832.8599853515625,40.36,2.76
2009-03-27,60.45048904418945,815.9400024414062,41.04,2.78
2009-03-28,60.45048904418945,815.9400024414062,41.04,2.78
2009-03-29,60.45048904418945,815.9400024414062,41.04,2.78
2009-03-30,58.361602783203125,787.530029296875,45.54,2.73
2009-03-31,58.90237045288086,797.8699951171875,44.14,2.71
2009-04-01,60.043094635009766,811.0800170898438,42.28,2.68
2009-04-02,61.7985954284668,834.3800048828125,42.04,2.77
2009-04-03,62.41339492797851,842.5,39.7,2.91
2009-04-04,62.41339492797851,842.5,39.7,2.91
2009-04-05,62.41339492797851,842.5,39.7,2.91
2009-04-06,61.92449569702149,835.47998046875,40.93,2.95
2009-04-07,60.4800910949707,815.5499877929688,40.39,2.93
2009-04-08,61.131935119628906,825.1599731445312,38.85,2.86
2009-04-09,63.5615119934082,856.5599975585938,36.53,2.96
2009-04-10,63.5615119934082,856.5599975585938,36.53,2.96
2009-04-11,63.5615119934082,856.5599975585938,36.53,2.96
2009-04-12,63.5615119934082,856.5599975585938,36.53,2.96
2009-04-13,63.57632827758789,858.72998046875,37.81,2.88
2009-04-14,62.48006057739258,841.5,37.67,2.8
2009-04-15,63.14670944213867,852.0599975585938,36.17,2.82
2009-04-16,64.0726089477539,865.2999877929688,35.79,2.86
2009-04-17,64.50224304199219,869.5999755859375,33.94,2.98
2009-04-18,64.50224304199219,869.5999755859375,33.94,2.98
2009-04-19,64.50224304199219,869.5999755859375,33.94,2.98
2009-04-20,61.7985954284668,832.3900146484375,39.18,2.88
2009-04-21,63.00599670410156,850.0800170898438,37.14,2.94
2009-04-22,62.62080001831055,843.5499877929688,38.1,2.98
2009-04-23,63.235595703125,851.9199829101562,37.15,2.96
2009-04-24,64.19113159179688,866.22998046875,36.82,3.03
2009-04-25,64.19113159179688,866.22998046875,36.82,3.03
2009-04-26,64.19113159179688,866.22998046875,36.82,3.03
2009-04-27,63.58373260498047,857.510009765625,38.32,2.95
2009-04-28,63.38374328613281,855.1599731445312,37.95,3.05
2009-04-29,64.73190307617188,873.6400146484375,36.08,3.12
2009-04-30,64.75406646728516,872.8099975585938,36.5,3.16
2009-05-01,65.10223388671875,877.52001953125,35.3,3.21
2009-05-02,65.10223388671875,877.52001953125,35.3,3.21
2009-05-03,65.10223388671875,877.52001953125,35.3,3.21
2009-05-04,67.31700134277344,907.239990234375,34.53,3.19
2009-05-05,67.08734893798828,903.7999877929688,33.36,3.2
2009-05-06,68.25028228759766,919.530029296875,32.45,3.18
2009-05-07,67.30218505859375,907.3900146484376,33.44,3.29
2009-05-08,68.87248992919922,929.22998046875,32.05,3.29
2009-05-09,68.87248992919922,929.22998046875,32.05,3.29
2009-05-10,68.87248992919922,929.22998046875,32.05,3.29
2009-05-11,67.58365631103516,909.239990234375,32.87,3.17
2009-05-12,67.3836669921875,908.3499755859376,31.8,3.17
2009-05-13,65.68738555908203,883.9199829101562,33.65,3.11
2009-05-14,66.2503662109375,893.0700073242188,31.37,3.1
2009-05-15,65.70964050292969,882.8800048828125,33.12,3.14
2009-05-16,65.70964050292969,882.8800048828125,33.12,3.14
2009-05-17,65.70964050292969,882.8800048828125,33.12,3.14
2009-05-18,67.57625579833984,909.7100219726562,30.24,3.22
2009-05-19,67.49476623535156,908.1300048828124,28.8,3.25
2009-05-20,67.0429458618164,903.469970703125,29.03,3.19
2009-05-21,66.07999420166016,888.3300170898438,31.35,3.35
2009-05-22,65.93922424316406,887.0,32.63,3.45
2009-05-23,65.93922424316406,887.0,32.63,3.45
2009-05-24,65.93922424316406,887.0,32.63,3.45
2009-05-25,65.93922424316406,887.0,32.63,3.45
2009-05-26,67.62811279296875,910.3300170898438,30.62,3.5
2009-05-27,66.42073059082031,893.0599975585938,32.36,3.71
2009-05-28,67.34660339355469,906.8300170898438,31.67,3.67
2009-05-29,68.53917694091797,919.1400146484376,28.92,3.47
2009-05-30,68.53917694091797,919.1400146484376,28.92,3.47
2009-05-31,68.53917694091797,919.1400146484376,28.92,3.47
2009-06-01,70.19840240478516,942.8699951171876,30.04,3.71
2009-06-02,70.2576675415039,944.739990234375,29.63,3.65
2009-06-03,69.36880493164062,931.760009765625,31.02,3.56
2009-06-04,70.0206527709961,942.4600219726562,30.18,3.72
2009-06-05,70.03543853759766,940.0900268554688,29.62,3.84
2009-06-06,70.03543853759766,940.0900268554688,29.62,3.84
2009-06-07,70.03543853759766,940.0900268554688,29.62,3.84
2009-06-08,69.74657440185547,939.1400146484376,29.77,3.91
2009-06-09,70.10211181640625,942.4299926757812,28.27,3.86
2009-06-10,69.92433166503906,939.1500244140624,28.46,3.98
2009-06-11,70.23543548583984,944.8900146484376,28.11,3.88
2009-06-12,70.42802429199219,946.2100219726562,28.15,3.81
2009-06-13,70.42802429199219,946.2100219726562,28.15,3.81
2009-06-14,70.42802429199219,946.2100219726562,28.15,3.81
2009-06-15,68.81324768066406,923.719970703125,30.81,3.76
2009-06-16,67.87992858886719,911.969970703125,32.68,3.67
2009-06-17,67.81330108642578,910.7100219726562,31.54,3.68
2009-06-18,68.3095474243164,918.3699951171876,30.03,3.86
2009-06-19,68.56132507324219,921.22998046875,27.99,3.79
2009-06-20,68.56132507324219,921.22998046875,27.99,3.79
2009-06-21,68.56132507324219,921.22998046875,27.99,3.79
2009-06-22,66.50542449951172,893.0399780273438,31.17,3.72
2009-06-23,66.55754089355469,895.0999755859375,30.58,3.65
2009-06-24,67.13114166259766,900.9400024414062,29.05,3.72
2009-06-25,68.59114837646484,920.260009765625,26.36,3.55
2009-06-26,68.41236877441406,918.9000244140624,25.93,3.52
2009-06-27,68.41236877441406,918.9000244140624,25.93,3.52
2009-06-28,68.41236877441406,918.9000244140624,25.93,3.52
2009-06-29,69.05299377441406,927.22998046875,25.35,3.51
2009-06-30,68.49429321289062,919.3200073242188,26.35,3.53
2009-07-01,68.77735900878906,923.3300170898438,26.22,3.55
2009-07-02,66.90017700195312,896.4199829101562,27.95,3.51
2009-07-03,66.90017700195312,896.4199829101562,27.95,3.51
2009-07-04,66.90017700195312,896.4199829101562,27.95,3.51
2009-07-05,66.90017700195312,896.4199829101562,27.95,3.51
2009-07-06,66.89276885986328,898.719970703125,29.0,3.52
2009-07-07,65.59660339355469,881.030029296875,30.85,3.47
2009-07-08,65.55194091796875,879.5599975585938,31.3,3.33
2009-07-09,65.67855834960938,882.6799926757812,29.78,3.44
2009-07-10,65.5220947265625,879.1300048828125,29.02,3.32
2009-07-11,65.5220947265625,879.1300048828125,29.02,3.32
2009-07-12,65.5220947265625,879.1300048828125,29.02,3.32
2009-07-13,67.11622619628906,901.0499877929688,26.31,3.38
2009-07-14,67.49614715576172,905.8400268554688,25.02,3.5
2009-07-15,69.47014617919922,932.6799926757812,25.89,3.63
2009-07-16,69.35840606689453,940.739990234375,25.42,3.59
2009-07-17,70.11820220947266,940.3800048828124,24.34,3.67
2009-07-18,70.11820220947266,940.3800048828124,24.34,3.67
2009-07-19,70.11820220947266,940.3800048828124,24.34,3.67
2009-07-20,70.86311340332031,951.1300048828124,24.4,3.61
2009-07-21,71.19084167480469,954.5800170898438,23.87,3.5
2009-07-22,71.17601776123047,954.0700073242188,23.47,3.58
2009-07-23,72.74772644042969,976.2899780273438,23.43,3.72
2009-07-24,73.04566955566406,979.260009765625,23.09,3.7
2009-07-25,73.04566955566406,979.260009765625,23.09,3.7
2009-07-26,73.04566955566406,979.260009765625,23.09,3.7
2009-07-27,73.26171875,982.1799926757812,24.28,3.75
2009-07-28,72.91903686523438,979.6199951171876,25.01,3.72
2009-07-29,72.74027252197266,975.1500244140624,25.61,3.69
2009-07-30,73.50007629394531,986.75,25.4,3.67
2009-07-31,73.6043701171875,987.47998046875,25.92,3.52
2009-08-01,73.6043701171875,987.47998046875,25.92,3.52
2009-08-02,73.6043701171875,987.47998046875,25.92,3.52
2009-08-03,74.81856536865234,1002.6300048828124,25.56,3.66
2009-08-04,75.01225280761719,1005.6500244140624,24.89,3.7
2009-08-05,74.7962417602539,1002.719970703125,24.9,3.8
2009-08-06,74.40885162353516,997.0800170898438,25.67,3.79
2009-08-07,75.38470458984375,1010.47998046875,24.76,3.89
2009-08-08,75.38470458984375,1010.47998046875,24.76,3.89
2009-08-09,75.38470458984375,1010.47998046875,24.76,3.89
2009-08-10,75.228271484375,1007.0999755859376,24.99,3.8
2009-08-11,74.2896957397461,994.3499755859376,25.99,3.71
2009-08-12,75.08673095703125,1005.8099975585938,25.45,3.72
2009-08-13,75.66029357910156,1012.72998046875,24.71,3.59
2009-08-14,75.07926177978516,1004.0900268554688,24.27,3.55
2009-08-15,75.07926177978516,1004.0900268554688,24.27,3.55
2009-08-16,75.07926177978516,1004.0900268554688,24.27,3.55
2009-08-17,73.23190307617188,979.72998046875,27.89,3.48
2009-08-18,73.81295013427734,989.6699829101562,26.18,3.51
2009-08-19,74.46101379394531,996.4600219726562,26.26,3.45
2009-08-20,75.228271484375,1007.3699951171876,25.09,3.42
2009-08-21,76.70319366455078,1026.1300048828125,25.01,3.56
2009-08-22,76.70319366455078,1026.1300048828125,25.01,3.56
2009-08-23,76.70319366455078,1026.1300048828125,25.01,3.56
2009-08-24,76.69573211669922,1025.5699462890625,25.14,3.48
2009-08-25,76.84474182128906,1028.0,24.92,3.45
2009-08-26,76.8521728515625,1028.1199951171875,24.95,3.44
2009-08-27,77.02346801757812,1030.97998046875,24.68,3.47
2009-08-28,77.00861358642578,1028.9300537109375,24.76,3.46
2009-08-29,77.00861358642578,1028.9300537109375,24.76,3.46
2009-08-30,77.00861358642578,1028.9300537109375,24.76,3.46
2009-08-31,76.32329559326172,1020.6199951171876,26.01,3.4
2009-09-01,74.63980865478516,998.0399780273438,29.15,3.38
2009-09-02,74.35672760009766,994.75,28.9,3.29
2009-09-03,74.97500610351562,1003.239990234375,27.1,3.33
2009-09-04,76.02532958984375,1016.4000244140624,25.26,3.45
2009-09-05,76.02532958984375,1016.4000244140624,25.26,3.45
2009-09-06,76.02532958984375,1016.4000244140624,25.26,3.45
2009-09-07,76.02532958984375,1016.4000244140624,25.26,3.45
2009-09-08,76.68083190917969,1025.3900146484375,25.62,3.47
2009-09-09,77.26930236816406,1033.3699951171875,24.32,3.48
2009-09-10,78.05889892578125,1044.1400146484375,23.55,3.36
2009-09-11,78.04402923583984,1042.72998046875,24.15,3.34
2009-09-12,78.04402923583984,1042.72998046875,24.15,3.34
2009-09-13,78.04402923583984,1042.72998046875,24.15,3.34
2009-09-14,78.4239273071289,1049.3399658203125,23.86,3.42
2009-09-15,78.75170135498047,1052.6300048828125,23.42,3.47
2009-09-16,79.94355773925781,1068.760009765625,23.69,3.48
2009-09-17,79.82432556152344,1065.489990234375,23.65,3.42
2009-09-18,79.875244140625,1068.300048828125,23.92,3.49
2009-09-19,79.875244140625,1068.300048828125,23.92,3.49
2009-09-20,79.875244140625,1068.300048828125,23.92,3.49
2009-09-21,79.67314910888672,1064.6600341796875,24.06,3.49
2009-09-22,80.13721466064453,1071.6600341796875,23.08,3.46
2009-09-23,79.4710693359375,1060.8699951171875,23.49,3.44
2009-09-24,78.59538269042969,1050.780029296875,24.95,3.4
2009-09-25,78.17626953125,1044.3800048828125,25.61,3.34
2009-09-26,78.17626953125,1044.3800048828125,25.61,3.34
2009-09-27,78.17626953125,1044.3800048828125,25.61,3.34
2009-09-28,79.57587432861328,1062.97998046875,24.88,3.31
2009-09-29,79.33634185791016,1060.6099853515625,25.19,3.31
2009-09-30,79.02947998046875,1057.0799560546875,25.61,3.31
2009-10-01,77.06854248046875,1029.8499755859375,28.27,3.21
2009-10-02,76.70926666259766,1025.2099609375,28.68,3.24
2009-10-03,76.70926666259766,1025.2099609375,28.68,3.24
2009-10-04,76.70926666259766,1025.2099609375,28.68,3.24
2009-10-05,77.85440063476562,1040.4599609375,26.84,3.24
2009-10-06,78.96964263916016,1054.719970703125,25.7,3.27
2009-10-07,79.18666076660156,1057.5799560546875,24.68,3.21
2009-10-08,79.79292297363281,1065.47998046875,24.18,3.27
2009-10-09,80.27944946289062,1071.489990234375,23.12,3.4
2009-10-10,80.27944946289062,1071.489990234375,23.12,3.4
2009-10-11,80.27944946289062,1071.489990234375,23.12,3.4
2009-10-12,80.59378051757812,1076.18994140625,23.01,3.4
2009-10-13,80.4291000366211,1073.18994140625,22.99,3.34
2009-10-14,81.81375122070312,1092.02001953125,22.86,3.45
2009-10-15,82.1131362915039,1096.56005859375,21.72,3.49
2009-10-16,81.4993896484375,1087.6800537109375,21.43,3.43
2009-10-17,81.4993896484375,1087.6800537109375,21.43,3.43
2009-10-18,81.4993896484375,1087.6800537109375,21.43,3.43
2009-10-19,82.1729965209961,1097.9100341796875,21.49,3.41
2009-10-20,81.73892974853516,1091.06005859375,20.9,3.35
2009-10-21,81.00543975830078,1081.4000244140625,22.22,3.42
