date,market_daily__close_spy,market_daily__close_gspc,market_daily__vix,market_daily__rate_10y,market_extended_spx__close_spy,market_extended_spx__close_gspc,market_extended_spx__vix,market_extended_spx__rate_10y,market_extended_spx__hvol_10d,market_extended_spx__hvol_14d,market_extended_spx__hvol_30d,market_extended_spx__hvol_60d,market_extended_spx__hvol_91d,market_extended_spx__hvol_122d,market_extended_spx__hvol_152d,market_extended_spx__hvol_182d,market_extended_spx__hvol_273d,market_extended_spx__hvol_365d,market_extended_spx__hvol_547d,market_extended_spx__hvol_730d,market_extended_spx__hvol_1825d,market_extended_spx__fwd_front,market_extended_spy__close_spy,market_extended_spy__close_gspc,market_extended_spy__vix,market_extended_spy__rate_10y,market_extended_spy__hvol_10d,market_extended_spy__hvol_14d,market_extended_spy__hvol_30d,market_extended_spy__hvol_60d,market_extended_spy__hvol_91d,market_extended_spy__hvol_122d,market_extended_spy__hvol_152d,market_extended_spy__hvol_182d,market_extended_spy__hvol_273d,market_extended_spy__hvol_365d,market_extended_spy__hvol_547d,market_extended_spy__hvol_730d,market_extended_spy__hvol_1825d,market_extended_spy__fwd_front,options_snapshot_spx__Unnamed: 0,options_snapshot_spx__underlying,options_snapshot_spx__put_call,options_snapshot_spx__expiry,options_snapshot_spx__strike,options_snapshot_spx__mid,options_snapshot_spx__last,options_snapshot_spx__iv,options_snapshot_spx__delta,options_snapshot_spx__gamma,options_snapshot_spx__vega,options_snapshot_spx__theta,options_snapshot_spx__open_interest,options_snapshot_spx__volume,options_snapshot_spy__Unnamed: 0,options_snapshot_spy__underlying,options_snapshot_spy__put_call,options_snapshot_spy__expiry,options_snapshot_spy__strike,options_snapshot_spy__mid,options_snapshot_spy__last,options_snapshot_spy__iv,options_snapshot_spy__delta,options_snapshot_spy__gamma,options_snapshot_spy__vega,options_snapshot_spy__theta,options_snapshot_spy__open_interest,options_snapshot_spy__volume,vol_surface_spx__Unnamed: 0,vol_surface_spx__underlying,vol_surface_spx__tenor_d,vol_surface_spx__moneyness,vol_surface_spx__iv,vol_surface_spy__Unnamed: 0,vol_surface_spy__underlying,vol_surface_spy__tenor_d,vol_surface_spy__moneyness,vol_surface_spy__iv
2016-01-05,171.16458129882812,2016.7099609375,19.34,2.25,171.16458129882812,2016.7099609375,19.34,2.25,0.145789,0.151806,0.169308,0.162836,0.147219,0.160474,0.195798,0.184115,0.1611,0.154773,0.1449,0.136248,0.15508,2016.774875,171.16458129882812,2016.7099609375,19.34,2.25,0.141215,0.14831,0.16883,0.160548,0.145557,0.158885,0.194905,0.183289,0.160476,0.153926,0.143961,0.135203,0.153906,201.366482,110770,SPX,C,2016-01-15,2015.196751,24.465217,24.465217,0.183879,0.505636,0.006493,133.040438,-418.420965,3112161,286672,60830,SPY,C,2016-01-15,201.318628,2.479394,2.479394,0.186371,0.506514,0.064281,13.290523,-44.489653,6053620.0,668714.0,1767014,SPX,10,-90,0.273796,985388,SPY,10,-90,0.18598
2016-01-06,169.00546264648438,1990.260009765625,20.59,2.18,169.00546264648438,1990.260009765625,20.59,2.18,0.144974,0.135561,0.173203,0.163614,0.148832,0.161281,0.196785,0.183534,0.161768,0.155079,0.145188,0.136563,0.155196,1990.302786,169.00546264648438,1990.260009765625,20.59,2.18,0.14013,0.130968,0.172692,0.161205,0.147021,0.159613,0.195854,0.182607,0.161086,0.154161,0.144242,0.135496,0.154015,198.824281,110792,SPX,C,2016-01-16,1989.109831,26.213514,26.213514,0.199604,0.506242,0.006062,131.315475,-456.990099,3217040,387728,60852,SPY,C,2016-01-16,198.730385,2.633767,2.633767,0.200347,0.507539,0.060683,13.116724,-46.471183,6218376.0,1129869.0,1767388,SPX,10,-90,0.261286,985762,SPY,10,-90,0.208795
2016-01-07,164.9508056640625,1943.0899658203125,24.99,2.16,164.9508056640625,1943.0899658203125,24.99,2.16,0.181634,0.171415,0.189409,0.171039,0.155323,0.165735,0.199213,0.186547,0.163981,0.15648,0.146457,0.137563,0.155517,1943.110715,164.9508056640625,1943.0899658203125,24.99,2.16,0.1798,0.169509,0.18944,0.169135,0.153811,0.164305,0.198414,0.185748,0.163387,0.155573,0.145567,0.136537,0.154351,194.052075,110814,SPX,C,2016-01-17,1943.30015,32.470106,32.470106,0.253081,0.508355,0.0049,128.280688,-596.264339,3338500,527000,60874,SPY,C,2016-01-17,194.070993,3.427338,3.427338,0.267475,0.508827,0.046408,12.811585,-62.887641,6643325.0,1443660.0,1767762,SPX,10,-90,0.183574,986136,SPY,10,-90,0.174628
2016-01-08,163.14024353027344,1922.030029296875,27.01,2.13,163.14024353027344,1922.030029296875,27.01,2.13,0.1261,0.161431,0.190772,0.17136,0.156683,0.161142,0.198892,0.186245,0.164299,0.155811,0.146687,0.137783,0.155536,1922.030029,163.14024353027344,1922.030029296875,27.01,2.13,0.123973,0.159795,0.19088,0.169649,0.155249,0.159733,0.198125,0.185446,0.163716,0.154939,0.14581,0.136767,0.154375,191.923004,110836,SPX,C,2016-01-18,1918.071987,31.233601,31.233601,0.246644,0.507041,0.005072,126.616714,-496.483559,3545863,485110,60896,SPY,C,2016-01-18,191.935595,3.262215,3.262215,0.25742,0.508474,0.048754,12.670843,-59.721165,7157357.0,1099932.0,1768136,SPX,10,-90,0.402806,986510,SPY,10,-90,0.296512
2016-01-11,163.3017120361328,1923.6700439453125,24.3,2.17,163.3017120361328,1923.6700439453125,24.3,2.17,0.158431,0.165479,0.185139,0.172798,0.156663,0.160814,0.199221,0.18552,0.164237,0.155599,0.146683,0.137912,0.155603,1923.731963,163.3017120361328,1923.6700439453125,24.3,2.17,0.156526,0.164143,0.185119,0.170831,0.155251,0.15948,0.198534,0.184733,0.163653,0.154743,0.145808,0.136892,0.154442,192.118246,110858,SPX,C,2016-01-21,1923.881341,28.066554,28.066554,0.220963,0.507295,0.005669,127.005228,-515.957224,3404163,417192,60918,SPY,C,2016-01-21,192.131102,3.001986,3.001986,0.236642,0.50781,0.052988,12.684176,-55.134349,6764983.0,1204038.0,1768510,SPX,10,-90,0.158017,986884,SPY,10,-90,0.150381
2016-01-12,164.61932373046875,1938.6800537109373,22.47,2.12,164.61932373046875,1938.6800537109373,22.47,2.12,0.180072,0.156294,0.183764,0.172497,0.157091,0.160443,0.199664,0.185766,0.164494,0.155603,0.146769,0.137882,0.155636,1938.721655,164.61932373046875,1938.6800537109373,22.47,2.12,0.178904,0.155618,0.183877,0.170544,0.155791,0.15915,0.198997,0.185008,0.16392,0.154765,0.145898,0.13687,0.154477,193.667031,110880,SPX,C,2016-01-22,1938.896008,26.466417,26.466417,0.206751,0.506826,0.006012,127.998889,-486.852136,3555799,407298,60940,SPY,C,2016-01-22,193.475105,2.595895,2.595895,0.202286,0.509175,0.062053,12.761233,-44.152433,7092981.0,1020844.0,1768884,SPX,10,-90,0.161389,987258,SPY,10,-90,0.197842
2016-01-13,160.5135498046875,1890.280029296875,25.22,2.08,160.5135498046875,1890.280029296875,25.22,2.08,0.194152,0.18162,0.199662,0.180772,0.164643,0.165258,0.203158,0.188999,0.166851,0.157597,0.1482,0.138753,0.156026,1890.300278,160.5135498046875,1890.280029296875,25.22,2.08,0.193783,0.181284,0.199749,0.179023,0.163429,0.164046,0.202541,0.188271,0.16633,0.156775,0.147344,0.137712,0.154874,188.834047,110902,SPX,C,2016-01-23,1890.485147,30.420758,30.420758,0.24373,0.508047,0.00523,124.796219,-558.786493,3732002,420682,60962,SPY,C,2016-01-23,188.850492,3.333818,3.333818,0.267369,0.508824,0.04771,12.466952,-61.172966,7459201.0,1187976.0,1769258,SPX,10,-90,0.19732,987632,SPY,10,-90,0.171667
2016-01-14,163.14871215820312,1921.8399658203125,23.95,2.1,163.14871215820312,1921.8399658203125,23.95,2.1,0.238526,0.22889,0.206236,0.184146,0.165393,0.167692,0.203995,0.190193,0.16802,0.158393,0.148783,0.139037,0.156134,1921.839966,163.14871215820312,1921.8399658203125,23.95,2.1,0.238228,0.227127,0.206052,0.182247,0.163865,0.166412,0.203313,0.189411,0.167453,0.157526,0.147915,0.137977,0.154976,191.932045,110924,SPX,C,2016-01-24,1921.559936,28.990822,28.990822,0.228516,0.507415,0.005486,126.850693,-523.718051,3873367,622818,60984,SPY,C,2016-01-24,191.949756,3.004518,3.004518,0.237065,0.507821,0.052942,12.672214,-55.155871,7900319.0,1614356.0,1769632,SPX,10,-90,0.243529,988006,SPY,10,-90,0.186389
2016-01-15,159.64654541015625,1880.3299560546875,27.02,2.03,159.64654541015625,1880.3299560546875,27.02,2.03,0.247883,0.228546,0.205628,0.186417,0.170324,0.170241,0.205594,0.192485,0.169357,0.159609,0.149529,0.139852,0.156386,1876.691303,159.64654541015625,1880.3299560546875,27.02,2.03,0.247783,0.226981,0.205313,0.184384,0.168827,0.169051,0.204911,0.191707,0.168763,0.158742,0.148681,0.13879,0.155229,187.809998,110946,SPX,C,2016-01-25,1876.218205,33.247816,33.247816,0.26841,0.507693,0.004763,123.849002,-530.263133,3027921,484893,61006,SPY,C,2016-01-25,187.52979,3.510768,3.510768,0.282066,0.51204,0.045938,12.367646,-59.203364,8204643.0,1433725.0,1770006,SPX,10,-90,0.219069,988380,SPY,10,-90,0.350455
2016-01-19,159.8590087890625,1881.3299560546875,26.05,2.06,159.8590087890625,1881.3299560546875,26.05,2.06,0.263272,0.23702,0.201393,0.18713,0.171748,0.169282,0.20555,0.193198,0.169433,0.159029,0.149479,0.13996,0.156438,1881.390705,159.8590087890625,1881.3299560546875,26.05,2.06,0.26302,0.237789,0.201068,0.185305,0.17027,0.168051,0.204889,0.192444,0.168859,0.158197,0.14864,0.138893,0.155283,188.06607,110968,SPX,C,2016-01-29,1881.534906,33.87318,33.87318,0.272687,0.509002,0.004697,124.198975,-621.753393,3242649,341177,61028,SPY,C,2016-01-29,187.968257,3.246766,3.246766,0.261218,0.509298,0.049161,12.406224,-57.599592,5421715.0,911376.0,1770380,SPX,10,-90,0.199366,988754,SPY,10,-90,0.195957
2016-01-20,157.8104705810547,1859.3299560546875,27.59,2.01,157.8104705810547,1859.3299560546875,27.59,2.01,0.245313,0.236092,0.198839,0.186064,0.17283,0.169389,0.200179,0.193797,0.169797,0.159432,0.149722,0.14007,0.156529,1859.369918,157.8104705810547,1859.3299560546875,27.59,2.01,0.246789,0.237928,0.198914,0.184694,0.171651,0.168435,0.199953,0.193198,0.16935,0.158688,0.148967,0.13906,0.155395,185.653984,110990,SPX,C,2016-01-30,1859.532249,37.966676,37.966676,0.309264,0.51021,0.00419,122.737662,-696.356823,3391549,696907,61050,SPY,C,2016-01-30,185.454539,3.876453,3.876453,0.315649,0.511823,0.041326,12.235529,-67.286982,5757993.0,1861831.0,1770754,SPX,10,-90,0.219251,989128,SPY,10,-90,0.195199
2016-01-21,158.6944580078125,1868.989990234375,26.69,2.02,158.6944580078125,1868.989990234375,26.69,2.02,0.250771,0.222214,0.195914,0.184805,0.169422,0.169451,0.199406,0.19388,0.169897,0.159447,0.149778,0.140104,0.156482,1869.010043,158.6944580078125,1868.989990234375,26.69,2.02,0.252759,0.224109,0.196041,0.183557,0.168191,0.168481,0.199205,0.193301,0.169463,0.158707,0.149028,0.139099,0.15535,186.692005,111012,SPX,C,2016-01-31,1869.193138,35.203926,35.203926,0.285273,0.509418,0.004519,123.381365,-645.989704,3657510,571093,61072,SPY,C,2016-01-31,186.636899,3.512069,3.512069,0.284799,0.509674,0.045353,12.319718,-63.103363,6805443.0,1229759.0,1771128,SPX,10,-90,0.201484,989502,SPY,10,-90,0.207939
2016-01-22,161.9501190185547,1906.9000244140625,22.34,2.07,161.9501190185547,1906.9000244140625,22.34,2.07,0.283962,0.251819,0.206987,0.1935,0.173216,0.171911,0.200992,0.195643,0.171553,0.160003,0.150688,0.14082,0.15667,1906.900024,161.9501190185547,1906.9000244140625,22.34,2.07,0.286013,0.253837,0.207496,0.192421,0.172134,0.170844,0.200834,0.195126,0.171148,0.15933,0.149957,0.13983,0.155544,190.520004,111034,SPX,C,2016-02-01,1905.71368,26.69877,26.69877,0.212197,0.506635,0.005951,125.807579,-465.150941,3847883,466231,61094,SPY,C,2016-02-01,190.477279,2.684586,2.684586,0.213292,0.507367,0.059355,12.574513,-48.205125,7200969.0,1647150.0,1771502,SPX,10,-90,0.239291,989876,SPY,10,-90,0.172354
2016-01-25,159.5020294189453,1877.0799560546875,24.15,2.03,159.5020294189453,1877.0799560546875,24.15,2.03,0.226811,0.263306,0.21091,0.19866,0.175663,0.176037,0.183651,0.19668,0.172406,0.160664,0.151181,0.140463,0.15693,1877.160772,159.5020294189453,1877.0799560546875,24.15,2.03,0.230534,0.2645,0.211101,0.197392,0.174437,0.17484,0.1831,0.196091,0.171947,0.159949,0.150424,0.139421,0.1558,187.648078,111056,SPX,C,2016-02-04,1875.188457,29.977642,29.977642,0.242139,0.507427,0.005296,123.786692,-511.849064,3674602,312800,61116,SPY,C,2016-02-04,187.531666,3.019053,3.019053,0.243343,0.508986,0.052944,12.376317,-53.167034,6310154.0,695037.0,1771876,SPX,10,-90,0.202459,990250,SPY,10,-90,0.206338
2016-01-26,161.67816162109375,1903.6300048828125,22.5,2.01,161.67816162109375,1903.6300048828125,22.5,2.01,0.223278,0.273093,0.21604,0.203052,0.178506,0.176748,0.181033,0.19693,0.173197,0.161283,0.151625,0.140669,0.157049,1903.691863,161.67816162109375,1903.6300048828125,22.5,2.01,0.224581,0.272966,0.215582,0.20145,0.177098,0.175429,0.180246,0.19628,0.172667,0.160524,0.150834,0.139603,0.155909,190.206177,111078,SPX,C,2016-02-05,1901.455533,28.433708,28.433708,0.226494,0.506842,0.005582,125.523736,-478.490352,3777906,367919,61138,SPY,C,2016-02-05,190.143399,2.870343,2.870343,0.228404,0.50797,0.055542,12.551958,-51.349563,6509073.0,752399.0,1772250,SPX,10,-90,0.213561,990624,SPY,10,-90,0.194778
2016-01-27,159.91854858398438,1882.949951171875,23.11,2.02,159.91854858398438,1882.949951171875,23.11,2.02,0.218186,0.243548,0.217304,0.201571,0.177462,0.176664,0.181768,0.197114,0.173574,0.161093,0.15184,0.140842,0.156915,1882.99087,159.91854858398438,1882.949951171875,23.11,2.02,0.219458,0.243457,0.216902,0.200023,0.17624,0.175379,0.181005,0.196519,0.173041,0.16035,0.151058,0.139778,0.155782,188.134093,111100,SPX,C,2016-02-06,1880.343115,29.271916,29.271916,0.23579,0.507026,0.00542,124.128156,-485.750503,3913546,345991,61160,SPY,C,2016-02-06,188.065038,2.928613,2.928613,0.235583,0.508277,0.054456,12.414032,-52.266113,6658204.0,1226780.0,1772624,SPX,10,-90,0.206351,990998,SPY,10,-90,0.212068
2016-01-28,160.75164794921875,1893.3599853515625,22.42,2.0,160.75164794921875,1893.3599853515625,22.42,2.0,0.204192,0.225631,0.213384,0.200052,0.178053,0.17109,0.181128,0.197321,0.173357,0.160643,0.15191,0.140829,0.15687,1893.380783,160.75164794921875,1893.3599853515625,22.42,2.0,0.205071,0.225944,0.212758,0.198437,0.176773,0.169958,0.180339,0.196699,0.172807,0.159933,0.151118,0.139764,0.155735,189.112078,111122,SPX,C,2016-02-07,1892.583739,27.188728,27.188728,0.217591,0.50692,0.005846,124.939611,-481.665092,3995193,280918,61182,SPY,C,2016-02-07,189.130977,2.827872,2.827872,0.226452,0.507473,0.056251,12.486301,-51.957122,6894794.0,940358.0,1772998,SPX,10,-90,0.187751,991372,SPY,10,-90,0.169512
2016-01-29,164.67030334472656,1940.239990234375,20.2,1.94,164.67030334472656,1940.239990234375,20.2,1.94,0.243222,0.228192,0.236695,0.210731,0.185623,0.17622,0.184347,0.200556,0.175263,0.162241,0.152338,0.141686,0.157179,1940.23999,164.67030334472656,1940.239990234375,20.2,1.94,0.243181,0.227822,0.235512,0.208902,0.184164,0.174947,0.183434,0.199838,0.174648,0.161492,0.151516,0.140608,0.156034,193.720795,111144,SPX,C,2016-02-08,1931.399524,23.432825,23.432825,0.183761,0.503705,0.006728,127.50804,-264.616034,4086173,599208,61204,SPY,C,2016-02-08,193.254999,2.373597,2.373597,0.182898,0.516405,0.070565,12.688439,-35.49285,7156531.0,1881139.0,1773372,SPX,10,-90,0.159327,991746,SPY,10,-90,0.158291
2016-02-01,164.61077880859375,1939.3800048828125,19.98,1.97,164.61077880859375,1939.3800048828125,19.98,1.97,0.240359,0.216043,0.235633,0.209914,0.183697,0.173493,0.177342,0.200534,0.175219,0.161722,0.15232,0.141533,0.157096,1939.4639,164.61077880859375,1939.3800048828125,19.98,1.97,0.235301,0.215642,0.234201,0.208775,0.182257,0.172164,0.176097,0.199798,0.174608,0.160998,0.151495,0.140492,0.155969,193.658371,111166,SPX,C,2016-02-11,1936.750172,23.705614,23.705614,0.185387,0.505379,0.006693,127.861129,-383.955011,3882742,331810,61226,SPY,C,2016-02-11,193.671214,2.462109,2.462109,0.192536,0.506354,0.064612,12.786683,-45.292366,6280434.0,806248.0,1773746,SPX,10,-90,0.150857,992120,SPY,10,-90,0.137249
2016-02-02,161.6441650390625,1903.030029296875,21.98,1.87,161.6441650390625,1903.030029296875,21.98,1.87,0.255249,0.242898,0.236502,0.206642,0.186927,0.175531,0.17977,0.202197,0.176023,0.162283,0.152991,0.142036,0.15733,1903.092257,161.6441650390625,1903.030029296875,21.98,1.87,0.248732,0.240818,0.234593,0.205864,0.185251,0.174017,0.17838,0.201353,0.17535,0.161538,0.152118,0.140956,0.156189,190.166222,111188,SPX,C,2016-02-12,1900.878057,26.947412,26.947412,0.214719,0.50646,0.00589,125.487766,-451.826559,3964130,325791,61248,SPY,C,2016-02-12,190.180992,2.754801,2.754801,0.219381,0.50724,0.057744,12.555764,-50.625102,6478530.0,1048984.0,1774120,SPX,10,-90,0.244774,992494,SPY,10,-90,0.172307
2016-02-03,162.61318969726562,1912.530029296875,21.65,1.88,162.61318969726562,1912.530029296875,21.65,1.88,0.238158,0.232292,0.233983,0.20482,0.187374,0.17471,0.178335,0.202288,0.176076,0.161708,0.15284,0.14112,0.15734,1912.5712,162.61318969726562,1912.530029296875,21.65,1.88,0.232935,0.228395,0.23328,0.204278,0.185863,0.1733,0.177029,0.201497,0.175452,0.160998,0.151984,0.140072,0.156205,191.304121,111210,SPX,C,2016-02-13,1907.011089,27.046078,27.046078,0.214812,0.505573,0.005848,125.892775,-391.440536,4039114,414043,61270,SPY,C,2016-02-13,190.856725,2.71509,2.71509,0.21264,0.514831,0.060924,12.551566,-42.055837,6791501.0,1255196.0,1774494,SPX,10,-90,0.184796,992868,SPY,10,-90,0.177405
2016-02-04,162.8682098388672,1915.449951171875,21.84,1.87,162.8682098388672,1915.449951171875,21.84,1.87,0.214607,0.231976,0.233873,0.202459,0.187477,0.171754,0.177484,0.202061,0.176023,0.161671,0.152845,0.141025,0.157278,1915.470568,162.8682098388672,1915.449951171875,21.84,1.87,0.210017,0.22801,0.233253,0.201917,0.185963,0.170502,0.176183,0.20123,0.175394,0.160967,0.151989,0.139995,0.156144,191.602068,111232,SPX,C,2016-02-14,1912.972592,26.376992,26.376992,0.208844,0.506184,0.006016,126.287423,-435.426452,4106730,268927,61292,SPY,C,2016-02-14,191.480313,2.651939,2.651939,0.209216,0.508244,0.060392,12.637045,-46.2889,6920014.0,905588.0,1774868,SPX,10,-90,0.182118,993242,SPY,10,-90,0.175838
2016-02-05,159.76553344726562,1880.050048828125,23.38,1.86,159.76553344726562,1880.050048828125,23.38,1.86,0.229402,0.231065,0.23776,0.206243,0.190666,0.174552,0.17897,0.203647,0.176536,0.162369,0.153537,0.141644,0.157444,1880.050049,159.76553344726562,1880.050048828125,23.38,1.86,0.228341,0.228408,0.237954,0.206162,0.189442,0.17354,0.177863,0.202958,0.176043,0.161762,0.152741,0.140668,0.156328,187.949997,111254,SPX,C,2016-02-15,1873.99079,28.410021,28.410021,0.229622,0.50589,0.005563,123.710146,-406.242663,4170103,444857,61314,SPY,C,2016-02-15,187.689354,2.840387,2.840387,0.227787,0.510955,0.056981,12.373038,-47.345031,6995636.0,1427937.0,1775242,SPX,10,-90,0.194663,993616,SPY,10,-90,0.211037
2016-02-08,157.61489868164062,1853.43994140625,26.0,1.75,157.61489868164062,1853.43994140625,26.0,1.75,0.172059,0.228557,0.232742,0.212718,0.191651,0.176768,0.175548,0.203608,0.177166,0.162934,0.153685,0.141579,0.157666,1853.520371,157.61489868164062,1853.43994140625,26.0,1.75,0.174333,0.225691,0.231979,0.212315,0.190339,0.175573,0.174388,0.202878,0.176618,0.162287,0.152854,0.140584,0.156539,185.428044,111276,SPX,C,2016-02-18,1848.241982,28.983995,28.983995,0.237527,0.506361,0.005458,122.008539,-432.56744,4028118,474557,61336,SPY,C,2016-02-18,185.16694,3.163966,3.163966,0.257444,0.511286,0.050988,12.212162,-53.352985,6551909.0,1203341.0,1775616,SPX,10,-90,0.518465,993990,SPY,10,-90,0.256694
2016-02-09,157.62339782714844,1852.2099609375,26.54,1.74,157.62339782714844,1852.2099609375,26.54,1.74,0.16253,0.212314,0.226884,0.208078,0.19154,0.175687,0.175318,0.203237,0.177146,0.162888,0.153668,0.141439,0.157666,1852.271284,157.62339782714844,1852.2099609375,26.54,1.74,0.165146,0.210678,0.226189,0.207677,0.19019,0.174508,0.174152,0.202548,0.176598,0.162234,0.152836,0.140444,0.156539,185.436132,111298,SPX,C,2016-02-19,1850.536548,31.594426,31.594426,0.258602,0.50802,0.005026,122.155277,-545.334852,4163672,341790,61358,SPY,C,2016-02-19,185.323818,3.259337,3.259337,0.265901,0.50959,0.049005,12.231094,-57.578945,6841165.0,1149827.0,1775990,SPX,10,-90,0.373531,994364,SPY,10,-90,0.262178
2016-02-10,157.48739624023438,1851.8599853515625,26.29,1.71,157.48739624023438,1851.8599853515625,26.29,1.71,0.15476,0.207511,0.226761,0.20545,0.191552,0.174632,0.175144,0.203222,0.177146,0.162512,0.153663,0.141435,0.157649,1851.900481,157.48739624023438,1851.8599853515625,26.29,1.71,0.155854,0.205432,0.226011,0.205018,0.19015,0.173453,0.173979,0.202526,0.176596,0.161865,0.152833,0.140441,0.15652,185.274056,111320,SPX,C,2016-02-20,1849.422257,30.071961,30.071961,0.246286,0.507406,0.005276,122.084766,-503.438679,4293258,334503,61380,SPY,C,2016-02-20,185.29009,3.108877,3.108877,0.254118,0.508385,0.051164,12.232176,-57.063966,7142296.0,904809.0,1776364,SPX,10,-90,0.402441,994738,SPY,10,-90,0.219923
2016-02-11,155.43881225585938,1829.0799560546875,28.14,1.63,155.43881225585938,1829.0799560546875,28.14,1.63,0.154306,0.209607,0.226774,0.204466,0.191125,0.175689,0.175261,0.203868,0.177164,0.16295,0.153888,0.141495,0.157688,1829.100048,155.43881225585938,1829.0799560546875,28.14,1.63,0.156905,0.209144,0.22636,0.2043,0.189898,0.174696,0.174242,0.203268,0.176724,0.162362,0.153104,0.140545,0.156573,182.862009,111342,SPX,C,2016-02-21,1829.156578,32.969121,32.969121,0.27301,0.508978,0.004825,120.741186,-602.873885,4397510,467733,61402,SPY,C,2016-02-21,182.880306,3.502134,3.502134,0.290042,0.509572,0.045414,12.072278,-64.237165,7233783.0,1450223.0,1776738,SPX,10,-90,0.228985,995112,SPY,10,-90,0.194595
2016-02-12,158.6435089111328,1864.780029296875,25.4,1.74,158.6435089111328,1864.780029296875,25.4,1.74,0.194802,0.191262,0.22361,0.210747,0.194864,0.178939,0.177127,0.205796,0.178681,0.163843,0.154668,0.142153,0.157856,1864.780029,158.6435089111328,1864.780029296875,25.4,1.74,0.202276,0.196019,0.224365,0.211198,0.1941,0.178359,0.176406,0.205423,0.178396,0.163389,0.153969,0.141277,0.156769,186.630005,111364,SPX,C,2016-02-22,1862.528664,26.667459,26.667459,0.216863,0.506492,0.005951,122.955743,-444.875643,4556608,470100,61424,SPY,C,2016-02-22,186.587377,2.698688,2.698688,0.218884,0.507546,0.059043,12.317703,-48.463369,7567426.0,1195235.0,1777112,SPX,10,-90,0.323916,995486,SPY,10,-90,0.203483
2016-02-16,161.32113647460938,1895.5799560546875,24.11,1.78,161.32113647460938,1895.5799560546875,24.11,1.78,0.223105,0.207911,0.215187,0.210774,0.197092,0.181216,0.179769,0.207904,0.180203,0.164644,0.155303,0.142666,0.158172,1895.621085,161.32113647460938,1895.5799560546875,24.11,1.78,0.228593,0.214462,0.216696,0.211362,0.19635,0.180597,0.179211,0.207554,0.179955,0.164223,0.154633,0.14181,0.15709,189.786175,111386,SPX,C,2016-02-26,1893.065234,24.847585,24.847585,0.198803,0.505836,0.006386,124.974865,-406.867624,4441663,382572,61446,SPY,C,2016-02-26,189.65853,2.565188,2.565188,0.204285,0.508174,0.062463,12.516058,-44.678655,7026080.0,976878.0,1777486,SPX,10,-90,0.239637,995860,SPY,10,-90,0.166719
2016-02-17,163.95626831054688,1926.8199462890625,22.31,1.81,163.95626831054688,1926.8199462890625,22.31,1.81,0.222605,0.225217,0.216888,0.212864,0.19721,0.182584,0.179922,0.209052,0.181275,0.165483,0.155831,0.142989,0.158334,1926.840915,163.95626831054688,1926.8199462890625,22.31,1.81,0.226289,0.230034,0.218082,0.213299,0.196522,0.181911,0.179272,0.208685,0.181,0.165041,0.155144,0.142124,0.157249,192.884203,111408,SPX,C,2016-02-27,1925.397869,23.411746,23.411746,0.184168,0.505651,0.006786,127.111775,-400.881133,4523561,566865,61468,SPY,C,2016-02-27,192.88452,2.434367,2.434367,0.191143,0.506264,0.065337,12.734756,-44.477696,7405665.0,1056561.0,1777860,SPX,10,-90,0.194267,996234,SPY,10,-90,0.157058
2016-02-18,163.28469848632812,1917.8299560546875,21.64,1.75,163.28469848632812,1917.8299560546875,21.64,1.75,0.196372,0.226995,0.217827,0.210317,0.197331,0.182711,0.179184,0.20701,0.181308,0.165539,0.155862,0.143026,0.158286,1917.829956,163.28469848632812,1917.8299560546875,21.64,1.75,0.201814,0.23148,0.218874,0.210697,0.19661,0.182006,0.17851,0.206648,0.181007,0.165086,0.155165,0.142154,0.157199,192.092087,111430,SPX,C,2016-02-28,1916.05173,22.269102,22.269102,0.176033,0.505287,0.007131,126.496017,-373.481658,4650296,456657,61490,SPY,C,2016-02-28,191.951775,2.345878,2.345878,0.184434,0.508034,0.068479,12.663135,-40.40199,7543140.0,1249524.0,1778234,SPX,10,-90,0.204902,996608,SPY,10,-90,0.155661
2016-02-19,163.2082061767578,1917.780029296875,20.53,1.76,163.2082061767578,1917.780029296875,20.53,1.76,0.195652,0.197962,0.21296,0.209101,0.197059,0.182711,0.178321,0.201874,0.181299,0.165538,0.155842,0.142949,0.158223,1915.246171,163.2082061767578,1917.780029296875,20.53,1.76,0.202381,0.200919,0.213081,0.209364,0.196351,0.182001,0.177651,0.201731,0.180993,0.165085,0.155147,0.142073,0.157137,0.000192,111452,SPX,C,2016-02-29,1915.175614,20.588984,20.588984,0.162826,0.504634,0.007706,126.440071,-327.639369,3951089,357427,61512,SPY,C,2016-02-29,191.888813,2.217448,2.217448,0.174505,0.507343,0.072314,12.662652,-38.520881,7694986.0,1055723.0,1778608,SPX,10,-90,0.14809,996982,SPY,10,-90,0.151281
2016-02-22,165.57131958007812,1945.5,19.38,1.77,165.57131958007812,1945.5,19.38,1.77,0.159582,0.18009,0.212379,0.213969,0.199694,0.182991,0.180276,0.194583,0.181635,0.166066,0.156283,0.143379,0.158104,1945.584822,165.57131958007812,1945.5,19.38,1.77,0.158943,0.184918,0.212228,0.214205,0.198975,0.182194,0.17943,0.193725,0.181325,0.165617,0.155589,0.142509,0.157024,194.788491,111474,SPX,C,2016-03-03,1943.425955,21.234965,21.234965,0.165494,0.504869,0.007476,128.304795,-349.187872,4108955,416528,61534,SPY,C,2016-03-03,194.755953,2.190468,2.190468,0.170252,0.505824,0.072705,12.858144,-39.523814,5449696.0,695810.0,1778982,SPX,10,-90,0.256447,997356,SPY,10,-90,0.141904
